Fecha,Consumo_m3,Precipitacion_mm,Poblacion
2020-07-20,2830.1,0.67,207892
2020-07-21,2830.1,0.67,207892
2020-07-22,2830.1,0.67,207892
2020-07-23,2830.1,0.67,207892
2020-07-24,2830.1,0.67,207892
2020-07-25,2830.1,0.67,207892
2020-07-26,2830.1,0.67,207892
2020-07-27,2830.1,0.67,207892
2020-07-28,2830.1,0.67,207892
2020-07-29,2830.1,0.67,207892
2020-07-30,2830.1,0.67,207892
2020-07-31,2830.1,0.67,207892
2020-08-01,2856.87,0.47,207892
2020-08-02,2856.87,0.47,207892
2020-08-03,2856.87,0.47,207892
2020-08-04,2856.87,0.47,207892
2020-08-05,2856.87,0.47,207892
2020-08-06,2856.87,0.47,207892
2020-08-07,2856.87,0.47,207892
2020-08-08,2856.87,0.47,207892
2020-08-09,2856.87,0.47,207892
2020-08-10,2856.87,0.47,207892
2020-08-11,2856.87,0.47,207892
2020-08-12,2856.87,0.47,207892
2020-08-13,2856.87,0.47,207892
2020-08-14,2856.87,0.47,207892
2020-08-15,2856.87,0.47,207892
2020-08-16,2856.87,0.47,207892
2020-08-17,2856.87,0.47,207892
2020-08-18,2856.87,0.47,207892
2020-08-19,2856.87,0.47,207892
2020-08-20,2856.87,0.47,207892
2020-08-21,2856.87,0.47,207892
2020-08-22,2856.87,0.47,207892
2020-08-23,2856.87,0.47,207892
2020-08-24,2856.87,0.47,207892
2020-08-25,2856.87,0.47,207892
2020-08-26,2856.87,0.47,207892
2020-08-27,2856.87,0.47,207892
2020-08-28,2856.87,0.47,207892
2020-08-29,2856.87,0.47,207892
2020-08-30,2856.87,0.47,207892
2020-08-31,2856.87,0.47,207892
2020-09-01,2589.73,0.36,207892
2020-09-02,2589.73,0.36,207892
2020-09-03,2589.73,0.36,207892
2020-09-04,2589.73,0.36,207892
2020-09-05,2589.73,0.36,207892
2020-09-06,2589.73,0.36,207892
2020-09-07,2589.73,0.36,207892
2020-09-08,2589.73,0.36,207892
2020-09-09,2589.73,0.36,207892
2020-09-10,2589.73,0.36,207892
2020-09-11,2589.73,0.36,207892
2020-09-12,2589.73,0.36,207892
2020-09-13,2589.73,0.36,207892
2020-09-14,2589.73,0.36,207892
2020-09-15,2589.73,0.36,207892
2020-09-16,2589.73,0.36,207892
2020-09-17,2589.73,0.36,207892
2020-09-18,2589.73,0.36,207892
2020-09-19,2589.73,0.36,207892
2020-09-20,2589.73,0.36,207892
2020-09-21,2589.73,0.36,207892
2020-09-22,2589.73,0.36,207892
2020-09-23,2589.73,0.36,207892
2020-09-24,2589.73,0.36,207892
2020-09-25,2589.73,0.36,207892
2020-09-26,2589.73,0.36,207892
2020-09-27,2589.73,0.36,207892
2020-09-28,2589.73,0.36,207892
2020-09-29,2589.73,0.36,207892
2020-09-30,2589.73,0.36,207892
2020-10-01,2421.52,2.19,207892
2020-10-02,2421.52,2.19,207892
2020-10-03,2421.52,2.19,207892
2020-10-04,2421.52,2.19,207892
2020-10-05,2421.52,2.19,207892
2020-10-06,2421.52,2.19,207892
2020-10-07,2421.52,2.19,207892
2020-10-08,2421.52,2.19,207892
2020-10-09,2421.52,2.19,207892
2020-10-10,2421.52,2.19,207892
2020-10-11,2421.52,2.19,207892
2020-10-12,2421.52,2.19,207892
2020-10-13,2421.52,2.19,207892
2020-10-14,2421.52,2.19,207892
2020-10-15,2421.52,2.19,207892
2020-10-16,2421.52,2.19,207892
2020-10-17,2421.52,2.19,207892
2020-10-18,2421.52,2.19,207892
2020-10-19,2421.52,2.19,207892
2020-10-20,2421.52,2.19,207892
2020-10-21,2421.52,2.19,207892
2020-10-22,2421.52,2.19,207892
2020-10-23,2421.52,2.19,207892
2020-10-24,2421.52,2.19,207892
2020-10-25,2421.52,2.19,207892
2020-10-26,2421.52,2.19,207892
2020-10-27,2421.52,2.19,207892
2020-10-28,2421.52,2.19,207892
2020-10-29,2421.52,2.19,207892
2020-10-30,2421.52,2.19,207892
2020-10-31,2421.52,2.19,207892
2020-11-01,2605.17,1.44,207892
2020-11-02,2605.17,1.44,207892
2020-11-03,2605.17,1.44,207892
2020-11-04,2605.17,1.44,207892
2020-11-05,2605.17,1.44,207892
2020-11-06,2605.17,1.44,207892
2020-11-07,2605.17,1.44,207892
2020-11-08,2605.17,1.44,207892
2020-11-09,2605.17,1.44,207892
2020-11-10,2605.17,1.44,207892
2020-11-11,2605.17,1.44,207892
2020-11-12,2605.17,1.44,207892
2020-11-13,2605.17,1.44,207892
2020-11-14,2605.17,1.44,207892
2020-11-15,2605.17,1.44,207892
2020-11-16,2605.17,1.44,207892
2020-11-17,2605.17,1.44,207892
2020-11-18,2605.17,1.44,207892
2020-11-19,2605.17,1.44,207892
2020-11-20,2605.17,1.44,207892
2020-11-21,2605.17,1.44,207892
2020-11-22,2605.17,1.44,207892
2020-11-23,2605.17,1.44,207892
2020-11-24,2605.17,1.44,207892
2020-11-25,2605.17,1.44,207892
2020-11-26,2605.17,1.44,207892
2020-11-27,2605.17,1.44,207892
2020-11-28,2605.17,1.44,207892
2020-11-29,2605.17,1.44,207892
2020-11-30,2605.17,1.44,207892
2020-12-01,2841.0,3.06,207892
2020-12-02,2841.0,3.06,207892
2020-12-03,2841.0,3.06,207892
2020-12-04,2841.0,3.06,207892
2020-12-05,2841.0,3.06,207892
2020-12-06,2841.0,3.06,207892
2020-12-07,2841.0,3.06,207892
2020-12-08,2841.0,3.06,207892
2020-12-09,2841.0,3.06,207892
2020-12-10,2841.0,3.06,207892
2020-12-11,2841.0,3.06,207892
2020-12-12,2841.0,3.06,207892
2020-12-13,2841.0,3.06,207892
2020-12-14,2841.0,3.06,207892
2020-12-15,2841.0,3.06,207892
2020-12-16,2841.0,3.06,207892
2020-12-17,2841.0,3.06,207892
2020-12-18,2841.0,3.06,207892
2020-12-19,2841.0,3.06,207892
2020-12-20,2841.0,3.06,207892
2020-12-21,2841.0,3.06,207892
2020-12-22,2841.0,3.06,207892
2020-12-23,2841.0,3.06,207892
2020-12-24,2841.0,3.06,207892
2020-12-25,2841.0,3.06,207892
2020-12-26,2841.0,3.06,207892
2020-12-27,2841.0,3.06,207892
2020-12-28,2841.0,3.06,207892
2020-12-29,2841.0,3.06,207892
2020-12-30,2841.0,3.06,207892
2020-12-31,2841.0,3.06,207892
2021-01-01,2428.03,2.58,218287
2021-01-02,2428.03,2.58,218287
2021-01-03,2428.03,2.58,218287
2021-01-04,2428.03,2.58,218287
2021-01-05,2428.03,2.58,218287
2021-01-06,2428.03,2.58,218287
2021-01-07,2428.03,2.58,218287
2021-01-08,2428.03,2.58,218287
2021-01-09,2428.03,2.58,218287
2021-01-10,2428.03,2.58,218287
2021-01-11,2428.03,2.58,218287
2021-01-12,2428.03,2.58,218287
2021-01-13,2428.03,2.58,218287
2021-01-14,2428.03,2.58,218287
2021-01-15,2428.03,2.58,218287
2021-01-16,2428.03,2.58,218287
2021-01-17,2428.03,2.58,218287
2021-01-18,2428.03,2.58,218287
2021-01-19,2428.03,2.58,218287
2021-01-20,2428.03,2.58,218287
2021-01-21,2428.03,2.58,218287
2021-01-22,2428.03,2.58,218287
2021-01-23,2428.03,2.58,218287
2021-01-24,2428.03,2.58,218287
2021-01-25,2428.03,2.58,218287
2021-01-26,2428.03,2.58,218287
2021-01-27,2428.03,2.58,218287
2021-01-28,2428.03,2.58,218287
2021-01-29,2428.03,2.58,218287
2021-01-30,2428.03,2.58,218287
2021-01-31,2428.03,2.58,218287
2021-02-01,2585.07,3.3,218287
2021-02-02,2585.07,3.3,218287
2021-02-03,2585.07,3.3,218287
2021-02-04,2585.07,3.3,218287
2021-02-05,2585.07,3.3,218287
2021-02-06,2585.07,3.3,218287
2021-02-07,2585.07,3.3,218287
2021-02-08,2585.07,3.3,218287
2021-02-09,2585.07,3.3,218287
2021-02-10,2585.07,3.3,218287
2021-02-11,2585.07,3.3,218287
2021-02-12,2585.07,3.3,218287
2021-02-13,2585.07,3.3,218287
2021-02-14,2585.07,3.3,218287
2021-02-15,2585.07,3.3,218287
2021-02-16,2585.07,3.3,218287
2021-02-17,2585.07,3.3,218287
2021-02-18,2585.07,3.3,218287
2021-02-19,2585.07,3.3,218287
2021-02-20,2585.07,3.3,218287
2021-02-21,2585.07,3.3,218287
2021-02-22,2585.07,3.3,218287
2021-02-23,2585.07,3.3,218287
2021-02-24,2585.07,3.3,218287
2021-02-25,2585.07,3.3,218287
2021-02-26,2585.07,3.3,218287
2021-02-27,2585.07,3.3,218287
2021-02-28,2585.07,3.3,218287
2021-03-01,2345.84,3.41,218287
2021-03-02,2345.84,3.41,218287
2021-03-03,2345.84,3.41,218287
2021-03-04,2345.84,3.41,218287
2021-03-05,2345.84,3.41,218287
2021-03-06,2345.84,3.41,218287
2021-03-07,2345.84,3.41,218287
2021-03-08,2345.84,3.41,218287
2021-03-09,2345.84,3.41,218287
2021-03-10,2345.84,3.41,218287
2021-03-11,2345.84,3.41,218287
2021-03-12,2345.84,3.41,218287
2021-03-13,2345.84,3.41,218287
2021-03-14,2345.84,3.41,218287
2021-03-15,2345.84,3.41,218287
2021-03-16,2345.84,3.41,218287
2021-03-17,2345.84,3.41,218287
2021-03-18,2345.84,3.41,218287
2021-03-19,2345.84,3.41,218287
2021-03-20,2345.84,3.41,218287
2021-03-21,2345.84,3.41,218287
2021-03-22,2345.84,3.41,218287
2021-03-23,2345.84,3.41,218287
2021-03-24,2345.84,3.41,218287
2021-03-25,2345.84,3.41,218287
2021-03-26,2345.84,3.41,218287
2021-03-27,2345.84,3.41,218287
2021-03-28,2345.84,3.41,218287
2021-03-29,2345.84,3.41,218287
2021-03-30,2345.84,3.41,218287
2021-03-31,2345.84,3.41,218287
2021-04-01,2552.3,1.92,218287
2021-04-02,2552.3,1.92,218287
2021-04-03,2552.3,1.92,218287
2021-04-04,2552.3,1.92,218287
2021-04-05,2552.3,1.92,218287
2021-04-06,2552.3,1.92,218287
2021-04-07,2552.3,1.92,218287
2021-04-08,2552.3,1.92,218287
2021-04-09,2552.3,1.92,218287
2021-04-10,2552.3,1.92,218287
2021-04-11,2552.3,1.92,218287
2021-04-12,2552.3,1.92,218287
2021-04-13,2552.3,1.92,218287
2021-04-14,2552.3,1.92,218287
2021-04-15,2552.3,1.92,218287
2021-04-16,2552.3,1.92,218287
2021-04-17,2552.3,1.92,218287
2021-04-18,2552.3,1.92,218287
2021-04-19,2552.3,1.92,218287
2021-04-20,2552.3,1.92,218287
2021-04-21,2552.3,1.92,218287
2021-04-22,2552.3,1.92,218287
2021-04-23,2552.3,1.92,218287
2021-04-24,2552.3,1.92,218287
2021-04-25,2552.3,1.92,218287
2021-04-26,2552.3,1.92,218287
2021-04-27,2552.3,1.92,218287
2021-04-28,2552.3,1.92,218287
2021-04-29,2552.3,1.92,218287
2021-04-30,2552.3,1.92,218287
2021-05-01,2624.42,0.89,218287
2021-05-02,2624.42,0.89,218287
2021-05-03,2624.42,0.89,218287
2021-05-04,2624.42,0.89,218287
2021-05-05,2624.42,0.89,218287
2021-05-06,2624.42,0.89,218287
2021-05-07,2624.42,0.89,218287
2021-05-08,2624.42,0.89,218287
2021-05-09,2624.42,0.89,218287
2021-05-10,2624.42,0.89,218287
2021-05-11,2624.42,0.89,218287
2021-05-12,2624.42,0.89,218287
2021-05-13,2624.42,0.89,218287
2021-05-14,2624.42,0.89,218287
2021-05-15,2624.42,0.89,218287
2021-05-16,2624.42,0.89,218287
2021-05-17,2624.42,0.89,218287
2021-05-18,2624.42,0.89,218287
2021-05-19,2624.42,0.89,218287
2021-05-20,2624.42,0.89,218287
2021-05-21,2624.42,0.89,218287
2021-05-22,2624.42,0.89,218287
2021-05-23,2624.42,0.89,218287
2021-05-24,2624.42,0.89,218287
2021-05-25,2624.42,0.89,218287
2021-05-26,2624.42,0.89,218287
2021-05-27,2624.42,0.89,218287
2021-05-28,2624.42,0.89,218287
2021-05-29,2624.42,0.89,218287
2021-05-30,2624.42,0.89,218287
2021-05-31,2624.42,0.89,218287
2021-06-01,2925.67,0.42,218287
2021-06-02,2925.67,0.42,218287
2021-06-03,2925.67,0.42,218287
2021-06-04,2925.67,0.42,218287
2021-06-05,2925.67,0.42,218287
2021-06-06,2925.67,0.42,218287
2021-06-07,2925.67,0.42,218287
2021-06-08,2925.67,0.42,218287
2021-06-09,2925.67,0.42,218287
2021-06-10,2925.67,0.42,218287
2021-06-11,2925.67,0.42,218287
2021-06-12,2925.67,0.42,218287
2021-06-13,2925.67,0.42,218287
2021-06-14,2925.67,0.42,218287
2021-06-15,2925.67,0.42,218287
2021-06-16,2925.67,0.42,218287
2021-06-17,2925.67,0.42,218287
2021-06-18,2925.67,0.42,218287
2021-06-19,2925.67,0.42,218287
2021-06-20,2925.67,0.42,218287
2021-06-21,2925.67,0.42,218287
2021-06-22,2925.67,0.42,218287
2021-06-23,2925.67,0.42,218287
2021-06-24,2925.67,0.42,218287
2021-06-25,2925.67,0.42,218287
2021-06-26,2925.67,0.42,218287
2021-06-27,2925.67,0.42,218287
2021-06-28,2925.67,0.42,218287
2021-06-29,2925.67,0.42,218287
2021-06-30,2925.67,0.42,218287
2021-07-01,3047.97,0.83,218287
2021-07-02,3047.97,0.83,218287
2021-07-03,3047.97,0.83,218287
2021-07-04,3047.97,0.83,218287
2021-07-05,3047.97,0.83,218287
2021-07-06,3047.97,0.83,218287
2021-07-07,3047.97,0.83,218287
2021-07-08,3047.97,0.83,218287
2021-07-09,3047.97,0.83,218287
2021-07-10,3047.97,0.83,218287
2021-07-11,3047.97,0.83,218287
2021-07-12,3047.97,0.83,218287
2021-07-13,3047.97,0.83,218287
2021-07-14,3047.97,0.83,218287
2021-07-15,3047.97,0.83,218287
2021-07-16,3047.97,0.83,218287
2021-07-17,3047.97,0.83,218287
2021-07-18,3047.97,0.83,218287
2021-07-19,3047.97,0.83,218287
2021-07-20,3047.97,0.83,218287
2021-07-21,3047.97,0.83,218287
2021-07-22,3047.97,0.83,218287
2021-07-23,3047.97,0.83,218287
2021-07-24,3047.97,0.83,218287
2021-07-25,3047.97,0.83,218287
2021-07-26,3047.97,0.83,218287
2021-07-27,3047.97,0.83,218287
2021-07-28,3047.97,0.83,218287
2021-07-29,3047.97,0.83,218287
2021-07-30,3047.97,0.83,218287
2021-07-31,3047.97,0.83,218287
2021-08-01,2968.16,0.79,218287
2021-08-02,2968.16,0.79,218287
2021-08-03,2968.16,0.79,218287
2021-08-04,2968.16,0.79,218287
2021-08-05,2968.16,0.79,218287
2021-08-06,2968.16,0.79,218287
2021-08-07,2968.16,0.79,218287
2021-08-08,2968.16,0.79,218287
2021-08-09,2968.16,0.79,218287
2021-08-10,2968.16,0.79,218287
2021-08-11,2968.16,0.79,218287
2021-08-12,2968.16,0.79,218287
2021-08-13,2968.16,0.79,218287
2021-08-14,2968.16,0.79,218287
2021-08-15,2968.16,0.79,218287
2021-08-16,2968.16,0.79,218287
2021-08-17,2968.16,0.79,218287
2021-08-18,2968.16,0.79,218287
2021-08-19,2968.16,0.79,218287
2021-08-20,2968.16,0.79,218287
2021-08-21,2968.16,0.79,218287
2021-08-22,2968.16,0.79,218287
2021-08-23,2968.16,0.79,218287
2021-08-24,2968.16,0.79,218287
2021-08-25,2968.16,0.79,218287
2021-08-26,2968.16,0.79,218287
2021-08-27,2968.16,0.79,218287
2021-08-28,2968.16,0.79,218287
2021-08-29,2968.16,0.79,218287
2021-08-30,2968.16,0.79,218287
2021-08-31,2968.16,0.79,218287
2021-09-01,2602.47,0.71,218287
2021-09-02,2602.47,0.71,218287
2021-09-03,2602.47,0.71,218287
2021-09-04,2602.47,0.71,218287
2021-09-05,2602.47,0.71,218287
2021-09-06,2602.47,0.71,218287
2021-09-07,2602.47,0.71,218287
2021-09-08,2602.47,0.71,218287
2021-09-09,2602.47,0.71,218287
2021-09-10,2602.47,0.71,218287
2021-09-11,2602.47,0.71,218287
2021-09-12,2602.47,0.71,218287
2021-09-13,2602.47,0.71,218287
2021-09-14,2602.47,0.71,218287
2021-09-15,2602.47,0.71,218287
2021-09-16,2602.47,0.71,218287
2021-09-17,2602.47,0.71,218287
2021-09-18,2602.47,0.71,218287
2021-09-19,2602.47,0.71,218287
2021-09-20,2602.47,0.71,218287
2021-09-21,2602.47,0.71,218287
2021-09-22,2602.47,0.71,218287
2021-09-23,2602.47,0.71,218287
2021-09-24,2602.47,0.71,218287
2021-09-25,2602.47,0.71,218287
2021-09-26,2602.47,0.71,218287
2021-09-27,2602.47,0.71,218287
2021-09-28,2602.47,0.71,218287
2021-09-29,2602.47,0.71,218287
2021-09-30,2602.47,0.71,218287
2021-10-01,2585.13,3.66,218287
2021-10-02,2585.13,3.66,218287
2021-10-03,2585.13,3.66,218287
2021-10-04,2585.13,3.66,218287
2021-10-05,2585.13,3.66,218287
2021-10-06,2585.13,3.66,218287
2021-10-07,2585.13,3.66,218287
2021-10-08,2585.13,3.66,218287
2021-10-09,2585.13,3.66,218287
2021-10-10,2585.13,3.66,218287
2021-10-11,2585.13,3.66,218287
2021-10-12,2585.13,3.66,218287
2021-10-13,2585.13,3.66,218287
2021-10-14,2585.13,3.66,218287
2021-10-15,2585.13,3.66,218287
2021-10-16,2585.13,3.66,218287
2021-10-17,2585.13,3.66,218287
2021-10-18,2585.13,3.66,218287
2021-10-19,2585.13,3.66,218287
2021-10-20,2585.13,3.66,218287
2021-10-21,2585.13,3.66,218287
2021-10-22,2585.13,3.66,218287
2021-10-23,2585.13,3.66,218287
2021-10-24,2585.13,3.66,218287
2021-10-25,2585.13,3.66,218287
2021-10-26,2585.13,3.66,218287
2021-10-27,2585.13,3.66,218287
2021-10-28,2585.13,3.66,218287
2021-10-29,2585.13,3.66,218287
2021-10-30,2585.13,3.66,218287
2021-10-31,2585.13,3.66,218287
2021-11-01,2540.07,3.07,218287
2021-11-02,2540.07,3.07,218287
2021-11-03,2540.07,3.07,218287
2021-11-04,2540.07,3.07,218287
2021-11-05,2540.07,3.07,218287
2021-11-06,2540.07,3.07,218287
2021-11-07,2540.07,3.07,218287
2021-11-08,2540.07,3.07,218287
2021-11-09,2540.07,3.07,218287
2021-11-10,2540.07,3.07,218287
2021-11-11,2540.07,3.07,218287
2021-11-12,2540.07,3.07,218287
2021-11-13,2540.07,3.07,218287
2021-11-14,2540.07,3.07,218287
2021-11-15,2540.07,3.07,218287
2021-11-16,2540.07,3.07,218287
2021-11-17,2540.07,3.07,218287
2021-11-18,2540.07,3.07,218287
2021-11-19,2540.07,3.07,218287
2021-11-20,2540.07,3.07,218287
2021-11-21,2540.07,3.07,218287
2021-11-22,2540.07,3.07,218287
2021-11-23,2540.07,3.07,218287
2021-11-24,2540.07,3.07,218287
2021-11-25,2540.07,3.07,218287
2021-11-26,2540.07,3.07,218287
2021-11-27,2540.07,3.07,218287
2021-11-28,2540.07,3.07,218287
2021-11-29,2540.07,3.07,218287
2021-11-30,2540.07,3.07,218287
2021-12-01,2971.29,1.9,218287
2021-12-02,2971.29,1.9,218287
2021-12-03,2971.29,1.9,218287
2021-12-04,2971.29,1.9,218287
2021-12-05,2971.29,1.9,218287
2021-12-06,2971.29,1.9,218287
2021-12-07,2971.29,1.9,218287
2021-12-08,2971.29,1.9,218287
2021-12-09,2971.29,1.9,218287
2021-12-10,2971.29,1.9,218287
2021-12-11,2971.29,1.9,218287
2021-12-12,2971.29,1.9,218287
2021-12-13,2971.29,1.9,218287
2021-12-14,2971.29,1.9,218287
2021-12-15,2971.29,1.9,218287
2021-12-16,2971.29,1.9,218287
2021-12-17,2971.29,1.9,218287
2021-12-18,2971.29,1.9,218287
2021-12-19,2971.29,1.9,218287
2021-12-20,2971.29,1.9,218287
2021-12-21,2971.29,1.9,218287
2021-12-22,2971.29,1.9,218287
2021-12-23,2971.29,1.9,218287
2021-12-24,2971.29,1.9,218287
2021-12-25,2971.29,1.9,218287
2021-12-26,2971.29,1.9,218287
2021-12-27,2971.29,1.9,218287
2021-12-28,2971.29,1.9,218287
2021-12-29,2971.29,1.9,218287
2021-12-30,2971.29,1.9,218287
2021-12-31,2971.29,1.9,218287
2022-01-01,2443.65,1.5,229201
2022-01-02,2443.65,1.5,229201
2022-01-03,2443.65,1.5,229201
2022-01-04,2443.65,1.5,229201
2022-01-05,2443.65,1.5,229201
2022-01-06,2443.65,1.5,229201
2022-01-07,2443.65,1.5,229201
2022-01-08,2443.65,1.5,229201
2022-01-09,2443.65,1.5,229201
2022-01-10,2443.65,1.5,229201
2022-01-11,2443.65,1.5,229201
2022-01-12,2443.65,1.5,229201
2022-01-13,2443.65,1.5,229201
2022-01-14,2443.65,1.5,229201
2022-01-15,2443.65,1.5,229201
2022-01-16,2443.65,1.5,229201
2022-01-17,2443.65,1.5,229201
2022-01-18,2443.65,1.5,229201
2022-01-19,2443.65,1.5,229201
2022-01-20,2443.65,1.5,229201
2022-01-21,2443.65,1.5,229201
2022-01-22,2443.65,1.5,229201
2022-01-23,2443.65,1.5,229201
2022-01-24,2443.65,1.5,229201
2022-01-25,2443.65,1.5,229201
2022-01-26,2443.65,1.5,229201
2022-01-27,2443.65,1.5,229201
2022-01-28,2443.65,1.5,229201
2022-01-29,2443.65,1.5,229201
2022-01-30,2443.65,1.5,229201
2022-01-31,2443.65,1.5,229201
2022-02-01,2680.43,1.5,229201
2022-02-02,2680.43,1.5,229201
2022-02-03,2680.43,1.5,229201
2022-02-04,2680.43,1.5,229201
2022-02-05,2680.43,1.5,229201
2022-02-06,2680.43,1.5,229201
2022-02-07,2680.43,1.5,229201
2022-02-08,2680.43,1.5,229201
2022-02-09,2680.43,1.5,229201
2022-02-10,2680.43,1.5,229201
2022-02-11,2680.43,1.5,229201
2022-02-12,2680.43,1.5,229201
2022-02-13,2680.43,1.5,229201
2022-02-14,2680.43,1.5,229201
2022-02-15,2680.43,1.5,229201
2022-02-16,2680.43,1.5,229201
2022-02-17,2680.43,1.5,229201
2022-02-18,2680.43,1.5,229201
2022-02-19,2680.43,1.5,229201
2022-02-20,2680.43,1.5,229201
2022-02-21,2680.43,1.5,229201
2022-02-22,2680.43,1.5,229201
2022-02-23,2680.43,1.5,229201
2022-02-24,2680.43,1.5,229201
2022-02-25,2680.43,1.5,229201
2022-02-26,2680.43,1.5,229201
2022-02-27,2680.43,1.5,229201
2022-02-28,2680.43,1.5,229201
2022-03-01,2370.32,2.65,229201
2022-03-02,2370.32,2.65,229201
2022-03-03,2370.32,2.65,229201
2022-03-04,2370.32,2.65,229201
2022-03-05,2370.32,2.65,229201
2022-03-06,2370.32,2.65,229201
2022-03-07,2370.32,2.65,229201
2022-03-08,2370.32,2.65,229201
2022-03-09,2370.32,2.65,229201
2022-03-10,2370.32,2.65,229201
2022-03-11,2370.32,2.65,229201
2022-03-12,2370.32,2.65,229201
2022-03-13,2370.32,2.65,229201
2022-03-14,2370.32,2.65,229201
2022-03-15,2370.32,2.65,229201
2022-03-16,2370.32,2.65,229201
2022-03-17,2370.32,2.65,229201
2022-03-18,2370.32,2.65,229201
2022-03-19,2370.32,2.65,229201
2022-03-20,2370.32,2.65,229201
2022-03-21,2370.32,2.65,229201
2022-03-22,2370.32,2.65,229201
2022-03-23,2370.32,2.65,229201
2022-03-24,2370.32,2.65,229201
2022-03-25,2370.32,2.65,229201
2022-03-26,2370.32,2.65,229201
2022-03-27,2370.32,2.65,229201
2022-03-28,2370.32,2.65,229201
2022-03-29,2370.32,2.65,229201
2022-03-30,2370.32,2.65,229201
2022-03-31,2370.32,2.65,229201
2022-04-01,2720.83,3.57,229201
2022-04-02,2720.83,3.57,229201
2022-04-03,2720.83,3.57,229201
2022-04-04,2720.83,3.57,229201
2022-04-05,2720.83,3.57,229201
2022-04-06,2720.83,3.57,229201
2022-04-07,2720.83,3.57,229201
2022-04-08,2720.83,3.57,229201
2022-04-09,2720.83,3.57,229201
2022-04-10,2720.83,3.57,229201
2022-04-11,2720.83,3.57,229201
2022-04-12,2720.83,3.57,229201
2022-04-13,2720.83,3.57,229201
2022-04-14,2720.83,3.57,229201
2022-04-15,2720.83,3.57,229201
2022-04-16,2720.83,3.57,229201
2022-04-17,2720.83,3.57,229201
2022-04-18,2720.83,3.57,229201
2022-04-19,2720.83,3.57,229201
2022-04-20,2720.83,3.57,229201
2022-04-21,2720.83,3.57,229201
2022-04-22,2720.83,3.57,229201
2022-04-23,2720.83,3.57,229201
2022-04-24,2720.83,3.57,229201
2022-04-25,2720.83,3.57,229201
2022-04-26,2720.83,3.57,229201
2022-04-27,2720.83,3.57,229201
2022-04-28,2720.83,3.57,229201
2022-04-29,2720.83,3.57,229201
2022-04-30,2720.83,3.57,229201
2022-05-01,2645.94,0.95,229201
2022-05-02,2645.94,0.95,229201
2022-05-03,2645.94,0.95,229201
2022-05-04,2645.94,0.95,229201
2022-05-05,2645.94,0.95,229201
2022-05-06,2645.94,0.95,229201
2022-05-07,2645.94,0.95,229201
2022-05-08,2645.94,0.95,229201
2022-05-09,2645.94,0.95,229201
2022-05-10,2645.94,0.95,229201
2022-05-11,2645.94,0.95,229201
2022-05-12,2645.94,0.95,229201
2022-05-13,2645.94,0.95,229201
2022-05-14,2645.94,0.95,229201
2022-05-15,2645.94,0.95,229201
2022-05-16,2645.94,0.95,229201
2022-05-17,2645.94,0.95,229201
2022-05-18,2645.94,0.95,229201
2022-05-19,2645.94,0.95,229201
2022-05-20,2645.94,0.95,229201
2022-05-21,2645.94,0.95,229201
2022-05-22,2645.94,0.95,229201
2022-05-23,2645.94,0.95,229201
2022-05-24,2645.94,0.95,229201
2022-05-25,2645.94,0.95,229201
2022-05-26,2645.94,0.95,229201
2022-05-27,2645.94,0.95,229201
2022-05-28,2645.94,0.95,229201
2022-05-29,2645.94,0.95,229201
2022-05-30,2645.94,0.95,229201
2022-05-31,2645.94,0.95,229201
2022-06-01,3219.5,0.73,229201
2022-06-02,3219.5,0.73,229201
2022-06-03,3219.5,0.73,229201
2022-06-04,3219.5,0.73,229201
2022-06-05,3219.5,0.73,229201
2022-06-06,3219.5,0.73,229201
2022-06-07,3219.5,0.73,229201
2022-06-08,3219.5,0.73,229201
2022-06-09,3219.5,0.73,229201
2022-06-10,3219.5,0.73,229201
2022-06-11,3219.5,0.73,229201
2022-06-12,3219.5,0.73,229201
2022-06-13,3219.5,0.73,229201
2022-06-14,3219.5,0.73,229201
2022-06-15,3219.5,0.73,229201
2022-06-16,3219.5,0.73,229201
2022-06-17,3219.5,0.73,229201
2022-06-18,3219.5,0.73,229201
2022-06-19,3219.5,0.73,229201
2022-06-20,3219.5,0.73,229201
2022-06-21,3219.5,0.73,229201
2022-06-22,3219.5,0.73,229201
2022-06-23,3219.5,0.73,229201
2022-06-24,3219.5,0.73,229201
2022-06-25,3219.5,0.73,229201
2022-06-26,3219.5,0.73,229201
2022-06-27,3219.5,0.73,229201
2022-06-28,3219.5,0.73,229201
2022-06-29,3219.5,0.73,229201
2022-06-30,3219.5,0.73,229201
2022-07-01,3087.03,0.43,229201
2022-07-02,3087.03,0.43,229201
2022-07-03,3087.03,0.43,229201
2022-07-04,3087.03,0.43,229201
2022-07-05,3087.03,0.43,229201
2022-07-06,3087.03,0.43,229201
2022-07-07,3087.03,0.43,229201
2022-07-08,3087.03,0.43,229201
2022-07-09,3087.03,0.43,229201
2022-07-10,3087.03,0.43,229201
2022-07-11,3087.03,0.43,229201
2022-07-12,3087.03,0.43,229201
2022-07-13,3087.03,0.43,229201
2022-07-14,3087.03,0.43,229201
2022-07-15,3087.03,0.43,229201
2022-07-16,3087.03,0.43,229201
2022-07-17,3087.03,0.43,229201
2022-07-18,3087.03,0.43,229201
2022-07-19,3087.03,0.43,229201
2022-07-20,3087.03,0.43,229201
2022-07-21,3087.03,0.43,229201
2022-07-22,3087.03,0.43,229201
2022-07-23,3087.03,0.43,229201
2022-07-24,3087.03,0.43,229201
